title,location,snippet,salary,source,type,link,company,updated,id,Country
Business Analyst Role,"Jersey City, NJ","&nbsp;...Job Summary    The <b>Business Analyst </b>will bridge the gap between business needs and technology solutions by analyzing processes, gathering requirements, and recommending improvements. You will work with stakeholders across departments to drive efficiency, support strategic...&nbsp;",,ceipal.com,,https://jooble.org/jdp/6131196428708265359,MidWestern IT,2025-04-14T08:47:05.8400618+00:00,6131196428708265359,USA
Business Analyst IV,"Chicago, IL","&nbsp;...customer area he/she supports and has technical understanding of the <b>business </b>unit’s systems, capabilities and respective technologies....&nbsp;&nbsp;...Consults across multiple projects; functions as a technical business <b>analyst </b>
~Works on complex projects that require subject matter...&nbsp;",,tamrecruiting.com,Temporary,https://jooble.org/jdp/7527932763126279303,CEDENT,2025-04-15T00:00:00.0000000,7527932763126279303,USA
Entry Level Business Analyst,"Dayton, OH","&nbsp;...Position description: 
A day in the life
                  
 View Transcript  An Entry Level <b>Business Analyst </b>will serve as the liaison between the end-user community and the technical development team. In this role, you must be able to communicate complex ideas and...&nbsp;",,reyrey.com,Full-time,https://jooble.org/jdp/217711862435977549,,2025-03-06T14:13:16.5900000,217711862435977549,USA
"Need Business Analyst 3 - Local to Richmond, VA","Richmond, VA","&nbsp;...Hope you're doing well. We have an open position for a  <b>Business Analyst </b>3 . Pl. see the details below and let me know your interest. If interested, pl. Share a copy of your resume to ****@*****.*** along with your salary / rate expectations and the best time to reach...&nbsp;",,ceipal.com,,https://jooble.org/jdp/6378652212467500595,Vinsys Information Technology Inc,2025-04-10T15:44:09.3100000,6378652212467500595,USA
"Business Analyst -Junior Level-1 year contract-on site - Must be living in Raleigh,NC - 739500","Raleigh, NC","w-2 Rate -up to $20/hour-71514 -ONSITE ONLY 
 he <b>Business Analyst </b>will function in a support role for the State Laboratory of Public Health (SLPH) LaboAs part of the quality assurance (QA) team, this role will work with the LIMS Manager as support for SLPH QA and with...&nbsp;",,get.it,Temporary,https://jooble.org/jdp/7402334222173702171,Professional Search of the Carolinas,2025-04-11T13:06:08.6317549+00:00,7402334222173702171,USA
Exciting Opportunity: Business Analyst at Strong Tower Consulting,"Seattle, WA","&nbsp;...diverse workforce. With pride, we stand as a DOBE (Disabled Owned <b>Business </b>Enterprise), that champions diversity at every level and...&nbsp;&nbsp;...We are seeking a detail-oriented and strategic  Business <b>Analyst </b> to join our dynamic team. As a Business Analyst, you will play...&nbsp;",,ceipal.com,,https://jooble.org/jdp/-6200616915605698084,Strong Tower Consulting,2025-04-11T16:47:18.5983546+00:00,-6200616915605698084,USA
Business Analyst,"Norway, OR","Career Information 
 Our commitment to our clients flows from our commitment to our staff. We focus our <b>business </b>endeavors on the public sector because we value the missions and constituents that government agencies serve. Core to our business is the fundamental tenet...&nbsp;",,get.it,Full-time,https://jooble.org/jdp/5928950077656860531,Fullsteam,2025-04-11T13:04:46.1205986+00:00,5928950077656860531,USA
Business Analyst III,"Cleveland, OH","&nbsp;...<b>Business Analyst </b>III  ABOUT THE ROLE: 
 The Business Analyst role is responsible for contributing to identifying, evaluating, and designing technology-based business solutions to help solve key business problems. They work with stakeholders and subject matter experts...&nbsp;",,topechelon.com,"Full-time, Temporary",https://jooble.org/jdp/6523743531445337816,Distinctive Staffing Solutions,2025-04-11T09:57:07.5667049+00:00,6523743531445337816,USA
"Business Analyst, Logistics Claims Management and Operations","Bellevue, WA","&nbsp;...risk improvement at Amazon.com, where we have a tradition of leading the world in innovative technologies and services. This <b>Business Analyst </b>role will help business leaders make sense of complicated insurance data by building reports, analyzing complex data sets, and...&nbsp;",,amazon.jobs,Full-time,https://jooble.org/jdp/-5537415070957057078,Amazon.com Services LLC,2025-03-27T17:49:21.2800000,-5537415070957057078,USA
Infor Visual ERP Business Analyst,"Carson, CA","&nbsp;...Infor Visual ERP <b>Business Analyst </b> 
  Carson, California- Onsite  
 6-Month Contract  
  USC/GC  
  Required Experience and Education:  
  
~ Bachelor's degree in Information Technology or related field.   
~ Minimum 8+ years' experience in Implementations, Integrations...&nbsp;",,ceipal.com,,https://jooble.org/jdp/-4122406122572663429,Stellent IT LLC,2025-04-11T16:47:07.7872977+00:00,-4122406122572663429,USA
Business analyst,"Nashville, TN","&nbsp;...Title:  <b>Business Analyst </b>II  
  Location:  Alternate locations may be considered. Candidates must reside within 50 miles or 1-hour commute each way of one of our Elevance Health PulsePoint locations.  
  Schedule  : This position will work a hybrid model (in office...&nbsp;",,jobs.institutedata.com,,https://jooble.org/jdp/4788078935499140796,Elevance Health,2025-04-12T03:41:35.3054647+00:00,4788078935499140796,USA
Business Analyst,"Detroit, MI","&nbsp;...We are seeking a highly motivated and detail-oriented  <b>Business Analyst </b> with a strong background in  software testing, coordination, defect management  , and  stakeholder communication  . This role requires a proactive professional who can bridge business needs with...&nbsp;",,workable.com,Temporary,https://jooble.org/jdp/7417059994375831932,Stafford Gray,2025-04-12T07:07:58.3525705+00:00,7417059994375831932,USA
*** Business Analyst SAP,"New Bremen, OH","&nbsp;...their total cost of ownership. 
 Name of Employer: 
 Name of Employer:  Crown Equipment Corporation 
 Position Title:  SAP <b>Business Analyst </b>
 Position Location:  1 South Main Street, New Bremen, OH 45869
 Hybrid - Onsite Wednesday and Thursday of every week. 
 Hours...&nbsp;",,successfactors.com,,https://jooble.org/jdp/-5278445914382309365,Crown Equipment Corporation,2025-04-13T02:46:41.1330000,-5278445914382309365,USA
Business Analyst,"Charlotte, NC","&nbsp;...fiber network and creating a customer experience second to none. 

  Job Description 


 We are currently looking for a <b>Business Analyst </b>to join our growing team! In this role, you will be responsible for conducting business, data, requirements, and process analysis...&nbsp;",,smartrecruiters.com,Full-time,https://jooble.org/jdp/-3743171120615282881,Brightspeed,2025-04-09T00:00:00.0000000,-3743171120615282881,USA
Business Process Analyst,"Salisbury, MD","&nbsp;...agricultural commodities and a diverse portfolio of products and <b>businesses.</b> It is part of Perdue Farms, a fourth-generation, family-owned...&nbsp;&nbsp;...We are actively seeking an experienced  Business Process <b>Analyst </b>to join our team in Salisbury, MD. The Business Process Analyst...&nbsp;",,successfactors.com,,https://jooble.org/jdp/8883649561642850181,Perdue Farms,2025-04-13T02:50:25.9130000,8883649561642850181,USA
Intern - Business Strategy Analyst (Summer 2025),Washington DC,"&nbsp;...teams. 
 
 What You'll Bring: 
 Currently enrolled in an accredited, degree-seeking program pursuing an undergraduate degree in <b>Business </b>Administration, Marketing, Operations, Strategy, Data Analytics, or Economics with at least one quarter or semester left after...&nbsp;",,successfactors.com,,https://jooble.org/jdp/6148647520556477529,Hasbro,2025-04-13T02:47:44.8200000,6148647520556477529,USA
Business Analyst,Washington DC,"&nbsp;...Job title: <b>Business Analyst </b>
 Job Location:  Bellevue, WA 
 Job Duties 
~ C2S Technologies Inc has openings for the position Business Analyst with Bachelor’s degree in Business Administration, Computer Science, Technology or related and 1 yr of exp to analyze the client...&nbsp;",,snapjobsearch.com,,https://jooble.org/jdp/4601306543065662440,"C2S Technologies, Inc.",2025-04-04T18:50:36.3500000,4601306543065662440,USA
Oracle EBS Business Analyst - Remote | WFH,"San Diego, CA","&nbsp;...you have a passion for leveraging technology to solve complex <b>business </b>challenges? Are you an experienced Oracle EBS professional looking...&nbsp;&nbsp;...Role: 
 We're searching for a talented Oracle EBS Business <b>Analyst </b>to join our dynamic team in San Diego, CA. In this hybrid role,...&nbsp;",,get.it,Full-time,https://jooble.org/jdp/7689181274310405652,Get It Recruit - Transportation,2025-04-14T13:42:55.4823511+00:00,7689181274310405652,USA
25R0016422_Business Analyst 2 | Local to Texas,"Austin, TX","&nbsp;...Required/Preferred  

  Experience  


    7 

   Required  

  In the field or in a related area as a senior <b>Business Analyst </b>(Technical) 


    2 

   Required  

  Agile methodology experience  


    1 

   Preferred  

  Understanding...&nbsp;",,ceipal.com,,https://jooble.org/jdp/472900577887923327,Nexzerz,2025-04-14T00:00:00.0000000,472900577887923327,USA
Peoplesoft Business Analyst,Texas,"DC -OCTO Peoplesoft <b>Business Analyst </b>(757884)  DC Office of the Chief Technology Officer  
  Onsite Wahington DC -Local to Maryland / Virginia / district of Columbia Only  
  Total Submissions Allowed: 1 
 $65 C2C- ANY VISA  
 12 Months  
   Engagement Type:...&nbsp;",,ceipal.com,,https://jooble.org/jdp/5371784972597350093,UrBench,2025-04-14T16:47:35.6607702+00:00,5371784972597350093,USA
Assoc Business Analyst,"Newark, NJ","&nbsp;...POSITION 
 Perform analysis and prepare standard reports to support <b>business </b>operations. Conduct basic modeling, forecasting, trending,...&nbsp;&nbsp;...accountabilities are those typically performed by the business <b>analyst </b>job family in Energy Delivery. The specific duties,...&nbsp;",,troopstoenergy.jobs,,https://jooble.org/jdp/-4280355575447202046,,2025-04-14T15:26:18.6120788+00:00,-4280355575447202046,USA
Sr. Strategic Business Analyst,"Eden Prairie, MN","&nbsp;...Description 
 The Operational Excellence Sr. <b>Business Analyst </b>is responsible for supporting process improvement to optimize efficiency and the overall performance across the sales organization to align with Acostas strategy and goals. This may include collaboration with...&nbsp;",,snapjobsearch.com,,https://jooble.org/jdp/-2012379276713272826,Acosta Group,2025-03-26T21:58:07.0970000,-2012379276713272826,USA
Business Analyst,"Lansing, MI","&nbsp;...Description: 


 The State of Michigan – DTMB is seeking a  <b>Business </b>Process Reengineering Specialist (BPRS) with expertise in  business...&nbsp;&nbsp;.... 
 Provide  training, coaching, and mentorship  to business <b>analysts,</b> quality assurance teams, and subject matter experts. 
 Assist...&nbsp;",,zoho.com,Temporary,https://jooble.org/jdp/-553492403938210043,GovServicesHub,2025-03-17T22:54:31.2730000,-553492403938210043,USA
Business Intel Analyst,"Goshen, IN",&nbsp;...We are seeking a motivated professional with expertise in analytics and <b>business </b>software who can make a meaningful impact and pursue continued career growth with Genesis Products. Key responsibilities include the development of metrics reporting and automated dashboards...&nbsp;,,equest.com,Full-time,https://jooble.org/jdp/3320810107527966546,GENESIS PRODUCTS LLC,2025-04-15T04:34:44.5558615+00:00,3320810107527966546,USA
Business Analyst - IFS Cloud ERP,"New Bremen, OH","&nbsp;...possible to lower their total cost of ownership. 
 
 Primary Responsibilities 
 
 Work closely with Process Owners to transform <b>business </b>requirements into technical requirements. Offer business thought leadership to improve existing business processes. 
 Work...&nbsp;",,successfactors.com,,https://jooble.org/jdp/-6149754724853489996,Crown Equipment Corporation,2025-04-14T10:30:41.3670000,-6149754724853489996,USA
Business Analyst,"Greenville, SC","&nbsp;...US CITIZENSHIP or GREEN CARD REQUIRED. 
 Client is BMW. 
 BA or BS degree in Computer Science, Information Technology, Science, <b>Business </b>or the equivalent of 4 years experience in IT Application or Infrastructure Profession. 
 Experience: 
5+ years of project leadership...&nbsp;",,get.it,Temporary,https://jooble.org/jdp/-8251740639038838878,Professional Search of the Carolinas,2025-04-13T12:58:20.6801623+00:00,-8251740639038838878,USA
Business analyst HR & Recruitment,Delaware State,"&nbsp;...succession planning initiatives.
HR Technology Management:
·        Participating in the configuration of our new ATS and supporting <b>business </b>decisions by providing ATS reports and statistics
·        Assist in the evaluation, implementation, and maintenance of HR...&nbsp;",,keejob.com,,https://jooble.org/jdp/3687263280615605128,VEO WORLDWIDE SERVICES,2025-04-14T00:00:00.0000000,3687263280615605128,USA
Sr. Business Analyst,"Irvine, CA","&nbsp;...with many different groups across the organization. The resulting impact of your work should help increase the efficiency of our <b>business </b>processes and improve the availability of critical business management data. You will work with custom solutions, established software...&nbsp;",,successfactors.com,,https://jooble.org/jdp/506092129943654018,Skyworks,2025-04-13T02:51:04.1530000,506092129943654018,USA
Program Business Analyst,"Clifton, NJ","&nbsp;...solutions connecting the space, air, land, sea and cyber domains in the interest of national security. 
 Job Title: Program <b>Business Analyst </b>
 Job Code: 22071
 Job Location: Clifton NJ 
 Job Description: 
 This role will be primarily responsible for ensuring government...&nbsp;",,snapjobsearch.com,,https://jooble.org/jdp/-5905857840404214362,L3Harris Technologies,2025-04-02T17:41:04.6630000,-5905857840404214362,USA
Business Analyst,"Woburn, MA","<b>Business Analyst </b>needs 9 years' professional business analysis, application design, implementation, and support experience 
 Business Analyst requires: 
-3-5 years of experience in system integrations; more specifically the creation of documentation for system integrations...&nbsp;",,get.it,Full-time,https://jooble.org/jdp/5554796772734906962,"Global Channel Management, Inc.",2025-04-13T12:58:20.3924767+00:00,5554796772734906962,USA
Private - business development analyst,"New York, NY","&nbsp;...LinkedIn, Twitter, and Instagram. 
 Blackstone is seeking a highly motivated professional to support our Private Wealth Solutions <b>Business </b>Development team in expanding our analytics, reporting and business management capabilities. This role will have a variety of...&nbsp;",,jobs.institutedata.com,,https://jooble.org/jdp/-4787719102652479495,Blackstone Group,2025-04-14T04:33:26.2662943+00:00,-4787719102652479495,USA
Business analyst senior,"Saint Paul, MN","&nbsp;...<b>BUSINESS </b>CONTROLS <b>ANALYST </b>SENIOR  
  WHAT IS THE OPPORTUNITY? 
  This position will work directly with the City National Bank's (""CNB"") Business Control Officer (""BCO"") and Business Control Managers (""BCM""s) for Technology and will partner with the Risk Framework leadership...&nbsp;",,jobs.institutedata.com,,https://jooble.org/jdp/-8778777138721447386,City National Bank,2025-04-14T04:35:59.5658512+00:00,-8778777138721447386,USA
Entry-Level Business Analyst,"Hartford, CT","&nbsp;...Position: Entry/Mid-Level <b>Business Analyst </b>
 Location: Connecticut (Hybrid and Onsite )
 Work Authorization: GC, GC EAD, H4 EAD, and US Citizen 
 Salary: $25 $30/hour (W2 Contract) 
 
 
 
  Key Responsibilities: 
 
 
 1) Work with stakeholders to understand...&nbsp;",,ceipal.com,,https://jooble.org/jdp/-4234496379011367317,MidWestern IT,2025-04-14T08:47:05.2934445+00:00,-4234496379011367317,USA
Business Analyst 3,"Richmond, VA","&nbsp;...Job Id: 761557 
  Position: <b>Business Analyst </b>3 
  Client: Elect  
  Location: 1100 Bank St Richmond, VA 23219 
  Duration: 08+ Months  
 
  
 The Virginia Department of Elections (ELECT) is seeking an UI/UX Business Analyst with minimum 5 years' experience to work...&nbsp;",,ceipal.com,,https://jooble.org/jdp/-2316885094280029751,nLeague,2025-04-14T08:47:07.9930223+00:00,-2316885094280029751,USA
Business Analyst (DTCC),"Golden Valley, MN","&nbsp;...Role - <b>Business Analyst </b>(DTCC) 
  Location - Golden Valley , Minnesota  
  Visa - GC and USC ONLY  
   Note - Candidate must have recent local project experience and LinkedIn profile.  
   Looking for 8 years of experience candidates.  
   Business Systems Analyst...&nbsp;",,ceipal.com,,https://jooble.org/jdp/1303335219209031128,UrBench,2025-04-14T08:47:06.9155367+00:00,1303335219209031128,USA
Business analyst business insurance,"Hartford, CT","&nbsp;...Range  
 $75,500.00 - $124,700.00 
  Target Openings 
 3  What Is the Opportunity? 
  Under general supervision, the <b>Business </b>Systems <b>Analyst </b>is responsible for working with stakeholders to elicit, analyze, specify and validate business and solution requirements to...&nbsp;",,jobs.institutedata.com,,https://jooble.org/jdp/5255280908049338740,Travelers Insurance Company,2025-04-14T04:33:17.0838723+00:00,5255280908049338740,USA
Business Analyst,"Wilton, CT","&nbsp;...merchant and processor of agricultural goods. Our activities span the entire value chain from farm to fork, across a broad range of <b>business </b>lines, we leverage our global reach and extensive asset network to serve our customers and consumers around the world. Structured...&nbsp;",,smartrecruiters.com,Full-time,https://jooble.org/jdp/6276510271392289194,Louis Dreyfus Company,2025-04-14T06:32:38.8256195+00:00,6276510271392289194,USA
Sr. Business Analyst,"Lansing, MI","&nbsp;...references (names, official emails, and phone numbers). 

 Job Description: 


 The  State of Michigan  is seeking a  Senior <b>Business Analyst </b> to provide ongoing maintenance and support for the  Michigan Disease Surveillance System (MDSS) ,  Michigan Syndromic...&nbsp;",,zoho.com,Temporary,https://jooble.org/jdp/5850044102307815123,GovServicesHub,2025-03-20T00:00:00.0000000,5850044102307815123,USA
Construction PMIS Business Analyst I,"North Charleston, SC","&nbsp;...setting up, modifying and customizing systems to meet project needs, <b>business </b>procedures, workflows, change approvals, and client and HNTB...&nbsp;&nbsp;...and project personnel with guidance from Senior Business <b>Analyst.</b> Supports training to project team members and system administrators...&nbsp;",,hntb.jobs,Full-time,https://jooble.org/jdp/2587567149028615229,HNTB,2025-04-14T00:00:00.0000000,2587567149028615229,USA
BUSINESS TECHNOLOGY ANALYST III - 73003009,"Tallahassee, FL","&nbsp;...Requisition No: 851011 
 Agency: Department of Revenue 
 Working Title: <b>BUSINESS </b>TECHNOLOGY <b>ANALYST </b>III - 73003009
 Pay Plan: Career Service 
 Position Number: 73003009 
 Salary: $56,258.40 / Annually 
 Posting Closing Date: 04/29/2025 
 Total Compensation Estimator...&nbsp;",,successfactors.com,,https://jooble.org/jdp/870998248288312793,State of Florida,2025-04-15T07:23:41.7376920+00:00,870998248288312793,USA
Business analyst,"Madison, WI","&nbsp;...Public Health\'s (SMPH)
 Office of Informatics and Information Technology (IIT) is looking for an experienced ITSM Engineer/<b>Business Analyst </b>with expertise in Atlassian Cloud products (Jira Service Management, Jira Software, Confluence) to join our growing IT team. The...&nbsp;",,jobs.institutedata.com,,https://jooble.org/jdp/710333572448511640,COMPUTER CONSULTANTS INTERNATIONAL,2025-04-14T07:35:22.4100000,710333572448511640,USA
Correspondence business analyst,"Houston, TX","&nbsp;...Description 
 We are seeking an experienced and dynamic Correspondence <b>Analyst </b>to join our team. The ideal candidate will have experience in...&nbsp;&nbsp;...project teams that support informed decision making within the <b>business </b>unit. 
 Job Duties & Responsibilities 
 
 Conducts analyses...&nbsp;",,jobs.institutedata.com,Full-time,https://jooble.org/jdp/8909202486330641863,NextEra Energy,2025-04-15T05:14:36.9159065+00:00,8909202486330641863,USA
Business analyst,"Austin, TX","&nbsp;...Job Description 
 The role of the <b>Business Analyst </b>will be to serve as the point of contact for questions and issues from internal business partners related to Compensation applications and tools. Will be responsible for analyzing inquiries, performing root cause analysis...&nbsp;",,jobs.institutedata.com,Full-time,https://jooble.org/jdp/7714805092795583657,Oracle,2025-04-15T05:14:53.9034003+00:00,7714805092795583657,USA
Business Analyst - IAM,"Sunnyvale, CA"," Job Description 
 Require Good experience as a <b>Business Analyst </b>working on identity & access management, data security Background. 
",,cloudaat.com,,https://jooble.org/jdp/-1750136982781021622,Cloud Analytics Technologies LLC,2025-04-04T00:00:00.0000000,-1750136982781021622,USA
Business Analyst,"Carmel, IN","&nbsp;...integrated security solutions that protect, connect, and optimize <b>businesses </b>of all types and sizes. More than 13,000 colleagues in 40...&nbsp;&nbsp;...a detail-oriented, highly motivated, and data-driven Business <b>Analyst </b>to join our Finance team. The ideal candidate will play a key...&nbsp;",$62k,snapjobsearch.com,,https://jooble.org/jdp/5380380110889870261,Securitas Technology,2025-04-15T11:17:11.1688671+00:00,5380380110889870261,USA
Business Analyst,"San Jose, CA","&nbsp;...decision making. Our Mission is to drive monetization and sustainable revenue growth for TikTok through data science. 
 Responsible for <b>business </b>analysis of Tiktok monetization products. Evaluate business health, identify potential risks and major business opportunities from...&nbsp;",$147k,snapjobsearch.com,,https://jooble.org/jdp/-2374729108806039915,TikTok,2025-04-15T11:17:16.6344242+00:00,-2374729108806039915,USA
Business Analyst,Texas,"&nbsp;...Job Title: Systems <b>Analyst </b>3
 Location: Austin, TX (Hybrid)
 Client: State of TX 
  Note: State Client Experience is Mandatory  
  Experience as a <b>Business </b>Analyst on PeopleSoft Financials and Supply Chain Management (FSCM) on implementation or upgrade projects...&nbsp;",,ceipal.com,,https://jooble.org/jdp/-5258971257954676622,Expert Technology Services,2025-04-15T08:47:09.4420667+00:00,-5258971257954676622,USA
Tech business analyst - devices,"Columbia, SC","&nbsp;...every stage of their career. Our client, Eliassen Group, is seeking professionals in Columbia, SC. Apply via Lensa today!
 Tech <b>Business Analyst </b>- Connected Devices 
 Anywhere 
 Type:  Contract 
 Category:  Product Management 
 Industry:  Communications 
 Workplace...&nbsp;",,jobs.institutedata.com,Full-time,https://jooble.org/jdp/-1221791427819327794,Eliassen Group,2025-04-15T05:18:24.7129668+00:00,-1221791427819327794,USA
Business Analyst,Louisiana,"&nbsp;...JOB TITLE: <b>Business Analyst:</b> 
 
 
 The scope of the proposed services will include the following: 
 Using Agile methods to analyze and document business functions and requirements. 
 Consult with management and personnel to identify, define and document business...&nbsp;",,ceipal.com,,https://jooble.org/jdp/-724442349781993250,California Creative Solutions Inc.,2025-04-15T08:46:57.6425116+00:00,-724442349781993250,USA
Business Analyst - Remote | WFH,"Indianapolis, IN","<b>Business Analyst </b>- NetSuite (Remote - Midwest Region)
 Overview: 
 We're looking for an experienced Business Analyst - NetSuite to help optimize ERP systems for a growing healthcare startup. In this role, you'll be instrumental in enhancing NetSuite's functionality to...&nbsp;",,get.it,Full-time,https://jooble.org/jdp/2248304668993746926,Get It - Marketing,2025-04-15T13:07:07.5397692+00:00,2248304668993746926,USA
Offer: Business Analyst - Strategy and Innovation,"Poughkeepsie, NY","&nbsp;...<b>Business Analyst </b>- Strategy and Innovation  
  Benefits  : 
 
 »Competitive compensation 
 
 »Medical, Dental, and Vision insurance 
 
 » 401(k) Retirement Savings Plan with substantial company match 
 
 »Life and Travel Insurance 
 
 »Tuition Assistance...&nbsp;",,jobs-ca.com,,https://jooble.org/jdp/-7212897125117036961,,2025-02-10T00:00:00.0000000,-7212897125117036961,USA
Business Analyst (m/f/d) in metering point operation - energy industry,Remote,"&nbsp;...digitalized metering system that benefits the climate, nature and people - especially our customers and their end customers. 
 
  <b>Business Analyst </b>(m/f/d) in metering point operation - energy industry  
  What you want to do  
  
 Agile collaboration and prioritization:...&nbsp;",,Jobs.de,,https://jooble.org/jdp/-8444556070656969496,BlueMetering GmbH,2025-04-13T03:32:32.8100000,-8444556070656969496,USA
Oracle Business Analyst,"Waukegan, IL","&nbsp;...experience. 
 I excel in documentation, communication, and organizational skills. 
 Responsibilities: 
 I collaborate with other <b>Business Analysts </b>to maintain Oracle EBS processes and functionality. 
 I work with various departments to build and improve current business...&nbsp;",$80k - $109k,devitjobs.us,Full-time,https://jooble.org/desc/-8721100192718892511,"Uline, Inc.",2025-04-16T00:00:00.0000000,-8721100192718892511,USA
Oracle EBS Business Analyst - Remote | WFH,"San Diego, CA",&nbsp;...you have a passion for Oracle EBS and a knack for translating <b>business </b>needs into effective technical solutions? Do you thrive in a collaborative...&nbsp;&nbsp;...We're seeking a talented and experienced Oracle EBS Business <b>Analyst </b>to join our team. You'll play a vital role in maximizing our...&nbsp;,,get.it,Full-time,https://jooble.org/jdp/-5158719113653463494,Get It - Professional Services,2025-04-15T13:07:06.7115893+00:00,-5158719113653463494,USA
Business Analyst - University at Albany | University at Albany (SUNY),"Albany, NY","&nbsp;...:   
 
  Information Technology Services (ITS), the central IT provider at the University at Albany, seeks applicants for a <b>Business Analyst </b>to support the academic, research, and business needs of this R1 institution. The Business Analyst is responsible for collaborating...&nbsp;",,hercjobs.org,,https://jooble.org/jdp/-8514604204577031185,University at Albany (SUNY),2025-03-15T00:00:00.0000000,-8514604204577031185,USA
Sr. ERP Business Analyst | Johns Hopkins University,"Baltimore, MD","&nbsp;...****@*****.*** Enterprise <b>Business </b>Solutions is seeking a  Sr ERP Business <b>Analyst </b> who will be responsible for the day-to-day activities and tasks assigned to the support of SAP Supply Chain modules, supporting master data elements, and interfaces with external systems. The successful...&nbsp;",,hercjobs.org,,https://jooble.org/jdp/531195157261678570,Johns Hopkins University,2025-03-30T02:52:54.8600000,531195157261678570,USA
Business Analyst | Ohlone College,"Fremont, CA","&nbsp;...<b>Business Analyst </b>

 Ohlone College 
 Salary:  $94,164.00 - $120,204.00 Annually 
 Job Type:  Full-Time 
 Division:  Administrative Services 
 Opening Date:  04/01/2025
 Location:  Fremont Campus - Newark Center - and/or eCampus 
 Job Number:  202300139
 Department...&nbsp;",,hercjobs.org,,https://jooble.org/jdp/-5315198391844914231,Ohlone College,2025-04-04T06:39:01.4370000,-5315198391844914231,USA
Business Analyst I,"Jackson, MS","&nbsp;...retaining the industry’s best and brightest talent isn’t just good for <b>business </b>– it’s also the right thing to do. We create a work environment...&nbsp;&nbsp;...career opportunities at HOPE. 
 Job Summary 
 The Business <b>Analyst </b>I is primarily responsible for database management and query...&nbsp;",,snapjobsearch.com,,https://jooble.org/jdp/-8576417310901250821,Hope Enterprise Corporation,2025-03-28T15:27:45.9700000,-8576417310901250821,USA
Business Analyst,"Lincoln, NE","The <b>Business Analyst </b>may be responsible for any of the following tasks: developing processes for internal and external systems, identifying business needs for the company and customers, working on logic and analytical based projects, and organizing, prioritizing, and leading...&nbsp;",,snapjobsearch.com,,https://jooble.org/jdp/-1027051683882355889,Sandhills Global,2025-04-04T18:50:27.2970000,-1027051683882355889,USA
Business Analyst (Remote),"Cherry Hill, NJ","&nbsp;...Title: <b>Business Analyst </b> 
  Location: Remote  
  Position: 6+ Months (Contract) 
  Rate: $Open 
 Requirements 
 Responsibilities:  
  
  
 Manage client's priorities of projects and requests.   
 Knowledge of business analysis, quality assurance, and workflow...&nbsp;",,workable.com,Temporary,https://jooble.org/jdp/-2472406929277476881,Two95 International Inc.,2025-04-02T00:06:43.2930000,-2472406929277476881,USA
Agile Business Analyst,"Tampa, FL","&nbsp;...Our team is a place where we encourage self-starters, and everyone’s ideas are heard and valued! We are looking for experienced <b>Business Analysts </b>with an Agile Mindset to join the ClearlyAgile team. Some are true BA's on the team and others may work closely with Product...&nbsp;",,workable.com,Full-time,https://jooble.org/jdp/-1823795155482063143,ClearlyAgile,2025-04-02T00:07:31.7900000,-1823795155482063143,USA
"Business Analyst, Product Development","Atlanta, GA","&nbsp;..., clearing houses and data help transform challenges into opportunities. 
 
 We are seeking a proactive and detail-oriented <b>Business Analyst </b>to join a team that is critical to the success of the company by supporting the Derivative Valuations Platform responsible for...&nbsp;",,icims.com,Full-time,https://jooble.org/jdp/-4796385965657865227,"Intercontinental Exchange Holdings, Inc.",2025-01-10T00:00:00.0000000,-4796385965657865227,USA
Business Professional - Business Analyst,"New York, NY","&nbsp;...technology staff as well as Digital Transformation Services for all American Corporations. We are currently seeking a  <b>Business </b>   Professional - Business <b>Analyst </b> for our client in the  Professional Services  domain. We value our professionals, providing comprehensive...&nbsp;",$80 - $85 per hour,datafrenzy.com,Full-time,https://jooble.org/jdp/-9184517295696639633,Mastech Digital,2025-03-06T00:00:00.0000000,-9184517295696639633,USA
"Business Analyst, Marketing","Seattle, WA","&nbsp;...empower customers to easily manage access to their homes and <b>businesses.</b> As part of the Amazon Devices and Ring organization, we invent...&nbsp;&nbsp;...customers. The Amazon Key marketing team is looking for a Business <b>Analyst </b>to dive deep into our customers' journey and our marketing...&nbsp;",,snapjobsearch.com,,https://jooble.org/jdp/-6579303622560289159,Lensa,2025-04-01T04:27:41.0500000,-6579303622560289159,USA
Remote Business Analyst,Remote,"&nbsp;...future? We’re always looking for creative people who care!  We are <b>analysts.</b> Creators. Designers. Doers. Dreamers. Explorers. Geeks....&nbsp;&nbsp;...believe that we’re better together.  
  We are looking for a <b>Business </b>Intelligence Analyst to join our enterprise tech client’s design...&nbsp;",,jobicy.com,Full-time,https://jooble.org/jdp/5638062195120750226,Designit,2025-04-08T00:00:00.0000000,5638062195120750226,USA
DOC - Business Analyst 4,"Richmond, VA","&nbsp;...Engagement Type  
  Contract  
  Short Description  
  .<b>Business </b>System <b>Analyst </b>4 to support DOC implementation of Electronic Health Records (EHR) solution. Must possess clinical healthcare experience; experience with business systems analysis industry best practices...&nbsp;",,oorwin.com,,https://jooble.org/jdp/-352598572677570589,Cyber Resource,2025-03-11T11:38:32.8970000,-352598572677570589,USA
