title,location,snippet,salary,source,type,link,company,updated,id
Production Support Analyst - GSS,Canada,"&nbsp;...involved in initiating & coordinating the technical/ management bridge calls and sending stakeholder communication while ensuring the <b>data </b>quality is maintained throughout the lifecycle of incident.   
  The role will also included creation of process documents and...&nbsp;",,ceipal.com,,https://jooble.org/jdp/-5831602541833682044,TekWissen LLC,2025-04-08T00:00:00.0000000,-5831602541833682044
Market Development Executive II,Canada,"&nbsp;...ll (MDE ll)

 Specialty: Modern Infrastructure for Cloud and <b>Data </b>Center, Data/AI, Cyber resilience, and transformational infrastructure...&nbsp;&nbsp;...and internal stakeholders 
 Excellent problem-solving and <b>analytical </b>skills 
 Knowledge of infrastructure solutions and services...&nbsp;",,insight.com,,https://jooble.org/jdp/3026451437142115483,Insight,2025-03-20T08:19:52.3073440+00:00,3026451437142115483
"Partner Manager, Data Center and Security",Canada,"&nbsp;...Partner Manager, <b>Data </b>Center, and Security Partners 

 Location: This role will require one day a week in-office in either Toronto or Montreal. 

 Insight at a Glance 
~14,000+ engaged teammates globally 

~#20 on Fortune’s World's Best Workplaces™ list 

~$9...&nbsp;",,insight.com,,https://jooble.org/jdp/-1494018194631003860,Insight,2025-03-27T08:52:07.0421385+00:00,-1494018194631003860
Network Specialist (contract),Canada," Network Specialist (contract)
 Location: Edmonton, Alberta (hybrid office/work from home position with possible minimal travel to meet business users at other locations)
Start Date: TBD 
Duration: 3+ months 
 About the Company: 
 Insight Enterprise Inc is a Technology...",,insight.com,,https://jooble.org/jdp/-5802223637333774878,Insight,2025-03-04T16:19:57.5178418+00:00,-5802223637333774878
"Staff Mobile Software Engineer, iOS",Canada,"&nbsp;...tech stack. 
 Strong knowledge of SwiftUI and/or GraphQL. 
 Proficiency or familiarity with MVVM architecture. 
 Experience with <b>analytics </b>and monitoring tools to track app performance and user engagement. 
 Familiarity with mobile infrastructure, including CI/CD,...&nbsp;",,job-boards.greenhouse.io,,https://jooble.org/jdp/2744240856939404211,gusto,2025-04-09T18:57:13.7570000,2744240856939404211
Enhanced Support Services Technician,Canada,"&nbsp;...Req ID: 298968
 NTT <b>DATA </b>strives to hire exceptional, innovative and passionate individuals who want to grow with us. If you want to be part of an inclusive, adaptable, and forward-thinking organization, apply now. 
 We are currently seeking a Enhanced Support Services...&nbsp;",,careers-inc.nttdata.com,,https://jooble.org/jdp/517892453285968399,"NTT DATA, Inc.",2025-03-31T00:00:00.0000000,517892453285968399
Solution Architect (Application)-Canada,Canada," Role: Solution Architect (Application) 
  Location: Onsite - Regina, SK  
  Duration: 12+ Months  
  Job Description:  
  SERVICE DETAILS  
  
  Position and/or Project Description:   
  Looking for an application architect that specializes in Enterprise Content...",,ceipal.com,,https://jooble.org/jdp/5061055705689088450,Zortech Solutions,2025-04-07T09:51:57.6475048+00:00,5061055705689088450
Network TV Features Contributor,Canada,"Note: mass applying will result in an immediate disqualification from consideration for any role. Choose one that coincides the most with your writing. Visit screenrant.com to review your familiarity with our topics before applying.  
 ScreenRant is the #1 Entertainment...",,jazzhr.com,Temporary,https://jooble.org/jdp/2763736490743233622,ScreenRant,2025-04-07T00:00:00.0000000,2763736490743233622
Solution Architect (Device)-Canada,Canada," Role: Solution Architect (Device) 
  Location: Onsite - Regina, SK  
  Duration: 12+ Months  
  Job Description:  
  SERVICE DETAILS  
  
  Position and/or Project Description:   
  Looking for a Device Engineer (Device Solution Architect) to assist with the design...",,ceipal.com,,https://jooble.org/jdp/6378721301691512739,Zortech Solutions,2025-04-07T09:51:57.8742809+00:00,6378721301691512739
IT Support Specialist,Canada," We are currently seeking an experienced IT Support Specialist for our valued client in Edmonton. This is a temp to perm onsite role. The working hours are 8:30 am - 5 pm. 
 Responsibilities: 
~ Perform IMAC (Install, Move, Add, Change) IT duties for all Alberta offices...",,catsone.com,,https://jooble.org/jdp/6252802370637947828,Talent Compass,2025-03-24T14:12:10.7730000,6252802370637947828
Embedded Software Developer,Canada,"&nbsp;...a team. 
 Excellent communication skills and the ability to explain complex technical concepts. 
 Strong critical thinking and <b>analytical </b>skills (able to piece together lots of information and condense it to something useful). 
 Interest in exoskeletons. 
 Nice to...&nbsp;",,swooped.co,,https://jooble.org/jdp/2581641291934437864,Trexo Robotics,2025-04-11T00:00:00.0000000,2581641291934437864
Healthcare QA Automation Tester,Canada,"    Position Details 
    Requirement 
 
     No of Positions 
   1
 
     Role 
    Healthcare QA Automation Tester 
 
     Location 
    Canada (Remote) 
 
     Type of Hire - Contract/ C2H 
    Contract 
 
     Number of Interviews 
    L1+HR+Client ...",,oorwin.com,,https://jooble.org/jdp/3786074000857959926,Tek Leaders Inc,2025-04-09T15:04:01.9842182+00:00,3786074000857959926
Design Engineer,Canada," Position  : Design Engineer  
  Location  : Mississauga, On  
  Industry  : Manufacturing  
  Duration  : Permanent Full Time position  
  Overview & Requirements  :  
  
~3+ years of Stamping Die Design experience required   
~ Robotic Weld Fixture Design experience...",,ceipal.com,Full-time,https://jooble.org/jdp/-3937045516555945246,Tech Tammina LLC,2025-04-07T00:00:00.0000000,-3937045516555945246
Design Engineer - Canada,Canada,"&nbsp;...sometimes more creative) in code. My prototypes used actual logic and <b>data.</b> My changes cascaded throughout the app for comprehensive...&nbsp;&nbsp;...fast.  At the core of Ashby is a set of common components (<b>analytics </b>modeling and query language, policy engine, workflow engine, design...&nbsp;",$170k - $260k,swooped.co,,https://jooble.org/jdp/-5354863525568030168,Ashby,2025-04-01T19:38:49.7730000,-5354863525568030168
Practice lead (Testing Services )- ML2,Canada," My client, one of Canada’s fastest-growing  IT Services & Consulting  companies, partners with top brands like  Google, Loblaws, Telus, Bell, CIBC, BMO, Fitbit  , and more. With 100% client retention  and 20+ industry recognitions  , they’ve built a reputation for delivering...",$180k - $220k,catsone.com,,https://jooble.org/jdp/4573425133235244224,emergiTEL Inc.,2025-03-11T00:00:00.0000000,4573425133235244224
Design Release Engineer,Canada," Design Release Engineer 
 
 JOB-10043633
 
 Anticipated Start Date 
04/21/2025
 
 Location 
 Irvine, CA 
 
 Type of Employment 
 Direct Hire 
 
 Employer Info 
 Our client is one of the world’s leading engineering and technology service providers. With operations...",,hppstaffing.com,Full-time,https://jooble.org/jdp/-382992461510008484,Dynamics ATS,2025-04-03T00:00:00.0000000,-382992461510008484
Design Engineer,Canada,"&nbsp;...concept sketches and layouts
* Preparation of specifications and design calculations
* Reviewing and checking designs, drawings and <b>data </b>by subordinate engineers, designers, and vendors
* Reviews design documents of equipment manufacturers or subcontractors.
*...&nbsp;",,belcanjobs.com,,https://jooble.org/jdp/8301107076373156026,Belcan,2025-03-26T18:08:23.3300000,8301107076373156026
"Application Production Support, Financing Solutions Platform",Canada,"&nbsp;...reports; Transversal and Framework   
  Maintain application and systems as per the Information Security guidelines.   
  Ensure <b>data </b>protection regulations are implemented from a data security standpoint.   
  Maintain monitoring, capacity planning and performance...&nbsp;",,ceipal.com,,https://jooble.org/jdp/-8729701670347568645,TekWissen LLC,2025-04-08T00:00:00.0000000,-8729701670347568645
Senior ETL Developer - Remote,Canada,"&nbsp;...Req ID: 319299
 NTT <b>DATA </b>strives to hire exceptional, innovative and passionate individuals who want to grow with us. If you want to be part of an inclusive, adaptable, and forward-thinking organization, apply now. 
 We are currently seeking a  Senior ETL Developer...&nbsp;",,careers-inc.nttdata.com,,https://jooble.org/jdp/7507094901856051717,"NTT DATA, Inc.",2025-04-11T11:23:40.0260501+00:00,7507094901856051717
Intellimatch Developer,Canada,"&nbsp;...scripting/Autosys will be helpful   
 Experience in Agile Methodology, Agile development practices   
 Self-starter with strong <b>analytical,</b> problem solving, interpersonal and communication skills   
 Highly motivated to expand their technical and business knowledge...&nbsp;",,ceipal.com,,https://jooble.org/jdp/8529524230788882828,Lorven technologies,2025-04-15T08:46:59.9330453+00:00,8529524230788882828
Operation Centre Support,Canada," Responsibilities for this Position 

 Location:  1941 Robertson Rd, Nepean, ON K2H 5B7, Canada 
 Employment Type:  Fulltime-Regular 


 Company Description 
 At General Dynamics Mission SystemsCanada, our focus extends beyond engineering technology solutionswe are...",,gd.com,Full-time,https://jooble.org/jdp/-7235617721607600708,GD Mission Systems,2025-04-11T16:38:56.2175312+00:00,-7235617721607600708
Senior Sales Training Executive (FMCG),Canada,"&nbsp;...company has more than 6000 employees, the company has operations spreading to 63 provinces/cities thoughout the country.


PERSONAL <b>DATA </b>PROCESSING NOTICE TO APPLICANTS
~By completing and submitting this form, you attest to the accuracy of the personal information you...&nbsp;",,Ninja Van,Full-time,https://jooble.org/jdp/-4934250577823976235,Ninja Van,2025-03-10T20:49:13.1030000,-4934250577823976235
Graphic Design Executive (FMCG),Canada,"&nbsp;...has more than 6000 employees, and the company has operations spreading to 63 provinces/cities thoughout the country.


PERSONAL <b>DATA </b>PROCESSING NOTICE TO APPLICANTS
~By completing and submitting this form, you attest to the accuracy of the personal information you...&nbsp;",,Ninja Van,Full-time,https://jooble.org/jdp/-2559016786962147223,Ninja Van,2025-04-05T00:39:54.5500000,-2559016786962147223
Field Support Representative (On-site),Canada," Syzygy is rapidly growing, and we want  you to join our world-class team today!
 Syzygy is a technology company dedicated to delivering solutions that address our customer’s unique requirements. The mission of Syzygy is to support those that protect the homeland with ...",,jazzhr.com,Full-time,https://jooble.org/jdp/8246029196491471189,Syzygy Integration,2025-04-01T00:00:00.0000000,8246029196491471189
Remote Finance/Stock Trader,Canada,"&nbsp;...trading licenses or certificates, traders may incur costs in order to trade within the firm. All trading activity also requires fees for <b>data </b>feeds, commissions and trading spreads, which each trader will be responsible for. Once a trader establishes a track record of...&nbsp;",,maverickfx.com,Full-time,https://jooble.org/jdp/-2783991423601223659,Maverick FX,2025-04-14T00:00:00.0000000,-2783991423601223659
"Sr. Manager, Technical Services and Continuous Improvement",Canada,"&nbsp;...the Maintenance organization to improve plant uptime 
* Utilize <b>data </b>identify the root cause of machine failures and puts corrective...&nbsp;&nbsp;...techniques. 
* Strong organizational, problem solving, and <b>analytical </b>skills; ability to define problems, collect data, establish facts...&nbsp;",,hain.com,Full-time,https://jooble.org/jdp/3588907871786012574,Hain Celestial Group,2025-03-11T16:24:10.0770000,3588907871786012574
Client Operations Specialist Hardware,Canada,"&nbsp;...accelerate transformation and achieve extraordinary results. As a  Fortune 500 Solutions Integrator  with deep expertise in cloud, <b>data,</b> AI, cybersecurity, and intelligent edge, we guide organisations through complex digital decisions. 

 About the role 

 As a Client...&nbsp;",,insight.com,,https://jooble.org/jdp/2449225127636257507,Insight,2025-03-17T18:17:20.6930000,2449225127636257507
Technical Delivery Leader | UKG HCM Solutions,Canada,"&nbsp;...involves overseeing a team of technical consultants responsible for <b>data </b>conversions, data integration, and development, ensuring the...&nbsp;&nbsp;..., and navigate challenges in a client-focused environment. 
 <b>Analytical </b>and problem-solving abilities, with attention to detail and a...&nbsp;",,catsone.com,,https://jooble.org/jdp/973133131539130100,Sability,2025-03-24T14:11:49.6500000,973133131539130100
Security Specialist - Access Management,Canada,"Hi , Thanks for your interest in the position. This is with a client that I have worked with for years. It’s a very specific position with great company to work for. 
 The full description is below, please look and let us know your thoughts. We can set up a time to talk...",,catsone.com,,https://jooble.org/jdp/7611425135621295769,CruiTek,2025-04-15T00:00:00.0000000,7611425135621295769
Firewall-Palo Alto Network Security Sr. Advisor - REMOTE (MUST Support PST),Canada,"&nbsp;...Req ID: 319379
 NTT <b>DATA </b>strives to hire exceptional, innovative and passionate individuals who want to grow with us. If you want to be part of an inclusive, adaptable, and forward-thinking organization, apply now. 
 We are currently seeking a Firewall-Palo Alto Network...&nbsp;",,careers-inc.nttdata.com,,https://jooble.org/jdp/-9079400303268214216,"NTT DATA, Inc.",2025-04-08T00:00:00.0000000,-9079400303268214216
Market Development Executive II,Canada,"&nbsp;...accelerate transformation and achieve extraordinary results. As a  Fortune 500 Solutions Integrator  with deep expertise in cloud, <b>data,</b> AI, cybersecurity, and intelligent edge, we guide organisations through complex digital decisions. 

 About the role 

 As a Market...&nbsp;",,insight.com,,https://jooble.org/jdp/-8741667133585693056,Insight,2025-04-09T16:54:10.7573478+00:00,-8741667133585693056
Technical Program Manager,Canada,"
 Syzygy is a technology company dedicated to delivering solutions that solve the toughest information awareness challenges for those in harm’s way!  Our mission is to lead the development of next generation situational awareness tools while enabling secure communications...",,jazzhr.com,Full-time,https://jooble.org/jdp/5729225072309209747,Syzygy Integration,2025-04-01T00:00:00.0000000,5729225072309209747
"Marketing Innovation Manager, Sweet Baked Goods",Canada,"&nbsp;...well-versed in the Canadian grocery industry. Strong relationship-building skills, strategic thinking, problem-solving abilities, <b>analytical </b>expertise, persuasive communication, and exceptional project management are essential for success in this role. 
 This is a...&nbsp;",,catsone.com,,https://jooble.org/jdp/-6307143969639015981,Bimbo Canada,2025-04-03T00:00:00.0000000,-6307143969639015981
Mgr Technical Solutions,Canada,"&nbsp;...Manager – <b>Data </b>& AI Practice 
 Location:  This is a hybrid opportunity in Montreal, QC, Toronto, ON, or Calgary, AB 

 Insight...&nbsp;&nbsp;...and senior stakeholders. 
 Technical background in AI, Data & <b>Analytics.</b> 
 Strong business and commercial acumen. 

 What you can expect...&nbsp;",,insight.com,,https://jooble.org/jdp/-4488945235545557145,Insight,2025-03-20T08:19:52.9598075+00:00,-4488945235545557145
Electronics Manufacturing Lead,Canada," Electronics Manufacturing Lead 
 
 JOB-10043870
 
 Anticipated Start Date 
 April 16, 2025
 
 Location 
 Houston, TX 
 
 Type of Employment 
 Direct Hire 
 
 Employer Info 
 A leading technology company specializing in high-performance protection relays and...",,hppstaffing.com,Full-time,https://jooble.org/jdp/298723573263411755,Dynamics ATS,2025-04-02T14:39:01.0131957+00:00,298723573263411755
IMAC Services Technician,Canada,"&nbsp;...success and fulfillment go hand in hand. You will be at the forefront of helping businesses transform their cloud, <b>data,</b> AI, cybersecurity, and <b>analytics </b>to ensure they are future-ready.  

 As a Services Technician with Insight, you will build, Deploy, Move, Wipe, install...&nbsp;",,insight.com,,https://jooble.org/jdp/609447733676077756,Insight,2025-03-25T16:17:23.9652764+00:00,609447733676077756
"Manager, Partner Management & Alliances",Canada,"&nbsp;...accelerate transformation and achieve extraordinary results. As a  Fortune 500 Solutions Integrator  with deep expertise in cloud, <b>data,</b> AI, cybersecurity, and intelligent edge, we guide organizations through complex digital decisions.  
  
  About the role  
  Are...&nbsp;",,insight.com,,https://jooble.org/jdp/7160115140886235511,Insight,2025-04-11T11:12:24.5908402+00:00,7160115140886235511
Senior Account Executive,Canada,"&nbsp;...success and fulfillment go hand in hand. You will be at the forefront of helping businesses transform their cloud, <b>data,</b> AI, cybersecurity, and <b>analytics </b>to ensure they are future-ready.  

 As a Senior Account Executive with Insight, you will develop and maintain business...&nbsp;",,insight.com,,https://jooble.org/jdp/-6169585690649763339,Insight,2025-04-05T02:20:39.9538961+00:00,-6169585690649763339
Principal Business Development Manager,Canada,"&nbsp;...operate at a “strategic level,” but drive execution on a “tactical level” with the willingness to roll up sleeves. 
~ <b>Data-</b>driven mindset and highly <b>analytical </b>with the desire and ability to dig into metrics to derive insights, build defensible business cases for...&nbsp;",,techsalesjobs.org,,https://jooble.org/jdp/-6761340726804065722,Clio,2025-03-30T08:48:52.2870000,-6761340726804065722
Market Development Executive II,Canada,"&nbsp;...Are you growth-minded with deep technical expertise in cloud, <b>data,</b> AI, and cybersecurity? Do you have experience guiding clients...&nbsp;&nbsp;...cloud solutions. Your knowledge of infrastructure, data, AI, and <b>analytics </b>solutions and services allows you to roadmap ideas and turn challenges...&nbsp;",,insight.com,,https://jooble.org/jdp/3405030835465322572,Insight,2025-03-17T18:17:20.1970000,3405030835465322572
Electronics Assembler,Canada," Electronics Assembler 
 
 JOB-10043871
 
 Anticipated Start Date 
 April 16, 2025
 
 Location 
 Houston, TX 
 
 Type of Employment 
 Direct Hire 
 
 Employer Info 
 A leading technology company specializing in high-performance protection relays and power ...",,hppstaffing.com,Full-time,https://jooble.org/jdp/9171665336261818985,Dynamics ATS,2025-04-02T14:39:03.9262638+00:00,9171665336261818985
Production Planner,Canada,"Join our team and help shape the future of connectivity indoors and outdoors. Together, let's push the boundaries of technology and advance sustainable networks worldwide. How You'll Help Us Connect the World: This role will report into the Operations Manager, but you will...",,acquiretm.com,Full-time,https://jooble.org/jdp/-2954670731749375012,"ANDREW, an Amphenol company",2025-04-14T00:00:00.0000000,-2954670731749375012
Associate Innovation Commercialization Manager,Canada,"Location: Remote with requirement to travel for business needs 

Role Purpose: 

The Innovation Commercialization Associate Manager will be responsible for managing innovation projects across our food & beverage categories, working cross-functionally to accelerate speed...",,hain.com,Full-time,https://jooble.org/jdp/4142893007291257009,Hain Celestial Group,2025-04-09T15:41:21.9721624+00:00,4142893007291257009
Technical Writer II,Canada," Technical Writer 
 
 JOB-10043735
 
 Anticipated Start Date 
 April 10, 2025
 
 Location 
 Conroe, TX 
 
 Type of Employment 
 Contract Hire 
 
 Employer Info 
 Our client specialized in the engineering and fabrication of rig systems, wellbore technologies...",,hppstaffing.com,Full-time,https://jooble.org/jdp/-1166059935320014153,Dynamics ATS,2025-03-27T00:00:00.0000000,-1166059935320014153
CCC280 Architecte Fonctionnel Bilingue Senior - SAP PP (Project Planning),Canada,"Titre du poste : Architecte Fonctionnel Bilingue Senior - SAP Project Planning 
Lieu : Montréal 
Type: Hybrid - 3 jours sur site 
Permanant (temps plein)
Bilingue ****

Nous recherchons un Architecte Fonctionnel avec 10 à 14 ans d'expérience pour rejoindre notre é...",,belcanjobs.com,,https://jooble.org/jdp/6601654170424190064,Belcan,2025-04-03T18:39:49.9370000,6601654170424190064
CCC280 Architecte Fonctionnel Bilingue Senior - SAP order to Cash,Canada,"&nbsp;...Engineering & Design and Industrial Manufacturing domains applying industry-specific knowledge to SAP SD solutions.
* Exhibit strong <b>analytical </b>and problem-solving skills

Certifications Required
SAP SD resource with English & French speaking experience
CCC280 ...",,belcanjobs.com,,https://jooble.org/jdp/4443814049437635366,Belcan,2025-04-03T18:39:49.9170000,4443814049437635366
CCC280 Architecte Fonctionnel Bilingue Senior Plant Maintenance,Canada,"&nbsp;...*	Demonstrate expertise in Engineering and Design as well as Industrial Manufacturing.
*	Exhibit excellent problem-solving and <b>analytical </b>skills.
*	Show proficiency in system testing validation and end-user training.
*	Have a solid understanding of safety and regulatory...&nbsp;",,belcanjobs.com,,https://jooble.org/jdp/7221705163238027149,Belcan,2025-04-03T18:39:49.3400000,7221705163238027149
Retail Area Liaison,Canada,"&nbsp;...cutting-edge software and operational concepts. Powered by algorithm-based optimisation, dynamic routing, end-to-end tracking and a <b>data-</b>driven approach, we provide best-of-class delivery services that delight both the shippers and end customers. But we are just getting...&nbsp;",,Ninja Van,Full-time,https://jooble.org/jdp/-2990758804615861447,Ninja Van,2025-04-09T16:05:24.2971240+00:00,-2990758804615861447
Real Estate Sales Associate,Canada,"Our market is rapidly expanding!



Our office has more leads than we can handle (our current agents literally can't keep up)! We are a technology-driven real estate company with an aggressive internet lead generation system and we are one of the fastest growing real...",,wizehire.com,,https://jooble.org/jdp/3264105668455966110,MaxWell Realty Inc.,2025-04-02T00:00:00.0000000,3264105668455966110
Consultant II,Canada,"&nbsp;...accelerate transformation and achieve extraordinary results. As a  Fortune 500 Solutions Integrator  with deep expertise in cloud, <b>data,</b> AI, cybersecurity, and intelligent edge, we guide organisations through complex digital decisions. 

 About the role 
 We’re seeking...&nbsp;",,insight.com,,https://jooble.org/jdp/-2531916971370126311,Insight,2025-03-25T16:17:23.8047087+00:00,-2531916971370126311
Communications Manager,Canada,"&nbsp;...cutting-edge software and operational concepts. Powered by algorithm-based optimisation, dynamic routing, end-to-end tracking and a <b>data-</b>driven approach, we provide best-of-class delivery services that delight both the shippers and end customers. But we are
About The...&nbsp;",,Ninja Van,Full-time,https://jooble.org/jdp/7745121476022475412,Ninja Van,2025-04-15T13:29:33.5795149+00:00,7745121476022475412
Senior Account Executive,Canada,"&nbsp;...cutting-edge software and operational concepts. Powered by algorithm-based optimisation, dynamic routing, end-to-end tracking and a <b>data-</b>driven approach, we provide best-of-class delivery services that delight both the shippers and end customers.
About the Job 
You will...&nbsp;",,Ninja Van,Full-time,https://jooble.org/jdp/6271771008429993921,Ninja Van,2025-04-15T13:29:32.8495474+00:00,6271771008429993921
"Marketing Manager, Payments",Canada,"&nbsp;...creating meaningful impact for its clients through the power of <b>data </b>science, AI, technology, and people. With a mission to fuel...&nbsp;&nbsp;...across multiple dimensions and KPIs 
~ Deep knowledge of product <b>analytics </b>and marketing tech stack 
~ Authentic, decisive, resilient, highly...&nbsp;",,smartrecruiters.com,Temporary,https://jooble.org/jdp/2336993053590363628,Blend360,2025-03-27T00:00:00.0000000,2336993053590363628
"Linux and Cybersecurity, Department of Cybersecurity - Adjunct Faculty",Canada,"&nbsp;...structured knowledge base needed to discover vulnerabilities and recommend solutions for tightening network security and protecting <b>data </b>from potential attackers. Focus is on penetration-testing tools and techniques to protect computer networks. 
 Switching, Routing,...&nbsp;",,careers.umgc.edu,Part-time,https://jooble.org/jdp/1937917658746410674,University of Maryland Global Campus,2025-03-18T12:45:26.9587776+00:00,1937917658746410674
"Consultant/ Senior Consultant, UKG Workforce Management",Canada,"&nbsp;...written communication skills 
~ Ability to develop and present new ideas and conceptualize new approaches and solutions 
~ Proven <b>analytical </b>skills and systematic problem solving 
~ Canadian travel may be required, occasional international travel.   

 Total Rewards...&nbsp;",,successfactors.com,,https://jooble.org/jdp/989015722619643261,Deloitte,2025-04-13T02:46:27.0770000,989015722619643261
Principal Solution Consultant,Canada,"&nbsp;...limited to payroll, time and attendance, workforce management, talent management, and HRIS. 
 Experience with system integrations, <b>data </b>migration, and configuration within the context of HCM solutions. 
 Familiarity with cloud-based HCM systems and SaaS implementations...&nbsp;",,catsone.com,,https://jooble.org/jdp/-5280052824238636221,Sability,2025-03-24T14:11:49.4230000,-5280052824238636221
Signals & Communications Technician,Canada,"
 Acara Solutions is seeking a  Signals & Communications Technician  for our client in  Toronto, ON ! In this role, you will be responsible for installing, repairing, testing, and maintaining various signals and communications systems, including railway signaling and wayside...",,jobs.acarasolutions.com,Full-time,https://jooble.org/jdp/3322695275689581908,Acara Solutions,2025-04-04T21:34:02.7670000,3322695275689581908
Director or Senior Director of Pricing,Canada,"&nbsp;...with senior level team members from finance, marketing, sales, <b>data </b>science, and product teams to develop and execute on these pricing...&nbsp;&nbsp;..., and driving solutions with minimal supervision. 
 Curious & <b>Analytical:</b> You ask the right questions, seek data-driven answers, and...&nbsp;",,jazzhr.com,Full-time,https://jooble.org/jdp/6919706980288965211,CENTRIC SOFTWARE INC,2025-04-08T00:00:00.0000000,6919706980288965211
Application Production Technical Support,Canada," Overview:  
   TekWissen is a global workforce management provider headquartered in Ann Arbor, Michigan that offers strategic talent solutions to our clients world-wide. Our client is a company who is a provider of banking and financial services. The company operates ...",,ceipal.com,,https://jooble.org/jdp/2109258866773666284,TekWissen LLC,2025-04-08T00:00:00.0000000,2109258866773666284
Real Estate Sales Professional,Canada,"• There are famously over 160 things a Real Estate Sales Representative does regularly. That's why the support you get matters
• The main things to be done daily are Lead generation, lead follow-up, going on appointments, writing contracts, practice conversations, and role...",,wizehire.com,,https://jooble.org/jdp/-1377891233106670103,KW Signature/KW Edge,2024-08-09T00:00:00.0000000,-1377891233106670103
Senior Product Manager - Cosmetics & Personal Care,Canada,"&nbsp;...technical requirements 
~ Emphasis on user-driven product design and <b>data-</b>driven product refinement 
~ Ability to thrive in the dynamic...&nbsp;&nbsp;...to deliver value. 
 Ability to go deep in problem-solving and <b>analytical </b>solution mapping. 
 Proven ability to work with geographically...&nbsp;",,jazzhr.com,Full-time,https://jooble.org/jdp/-7953449611914920766,CENTRIC SOFTWARE INC,2025-04-03T00:00:00.0000000,-7953449611914920766
Technicien de fabrication Emballage - Manufacturing Technician,Canada,"&nbsp;...implementing GMP documents (SOPs, batch records) using the change control system and maintain records of all necessary information/<b>data </b>as per GDPs.
*Execute daily, weekly and monthly cleaning in the respective Manufacturing area following the applicable standard operating...&nbsp;",,belcanjobs.com,,https://jooble.org/jdp/-6469723711850252402,Belcan,2025-03-21T16:44:20.7030000,-6469723711850252402
Signaling & Communications Supervisor,Canada,"
 Acara Solutions is seeking a  Signaling & Communications Supervisor  for our client in  Toronto, ON ! In this role, you will supervise all work activities of the Comms and S&TC maintenance team in performing preventative and corrective maintenance to the Communication...",,jobs.acarasolutions.com,Full-time,https://jooble.org/jdp/-1818994632082837720,Acara Solutions,2025-04-14T13:46:22.6209532+00:00,-1818994632082837720
"Director, UKG Pro Implementation",Canada,"&nbsp;...vendors, and external stakeholders to ensure seamless project execution. 
 Provide technical oversight and guidance to Consultants on <b>data </b>mapping, conversion strategies, and integration testing. 
 Offer strategic insights and recommendations to improve client processes...&nbsp;",,catsone.com,,https://jooble.org/jdp/-498497250241052372,Sability,2025-03-24T00:00:00.0000000,-498497250241052372
CNC Machine Setter,Canada,"
 Are you a  CNC Machine Setter  who is looking to join one of the top companies within the  Manufacturing  Industry?
 Are you looking to further your career and grow?
 Do you have  experience in CNC machine setup or a similar role ?
 If you answered yes to those three...",,jobs.acarasolutions.com,Full-time,https://jooble.org/jdp/-6723089855967744484,Acara Solutions,2025-02-11T00:00:00.0000000,-6723089855967744484
Senior Panel Technician,Canada," Senior Panel Technician 
 
 JOB-10043487
 
 Anticipated Start Date 
04/28/2025
 
 Location 
 Kennedy Space Center, FL 
 
 Type of Employment 
 Contract-to-Hire 
 
 Employer Info 
 Client is a global leader in subsea, onshore/offshore and surface projects,...",,hppstaffing.com,Full-time,https://jooble.org/jdp/1530609788418951997,Dynamics ATS,2025-04-08T00:00:00.0000000,1530609788418951997
Machine Learning Engineer II - Advertiser Optimization,Canada,"&nbsp;...Machine Learning <b>Engineer </b>II - Advertiser Optimization 
 Get a Taste of Instacart 
 Instacart is a hybrid remote team. Most of our roles are open to in-office, flex, or remote work. 
 No matter what you bring to the potluck, there’s a seat at the table for you. We...&nbsp;",,instacart.careers,,https://jooble.org/jdp/-2781212099979896302,Instacart,2025-03-27T17:59:16.0900000,-2781212099979896302
Business Intelligence Architect,Canada,"&nbsp;...developed BI, technologies both inside and outside the enterprise to enhance BI architecture, design, and development. Assess existing <b>data </b>sources and translate into new BI Solutions and tools which support the mission, vision and values of the organization....&nbsp;",,ceipal.com,Full-time,https://jooble.org/jdp/7357460545862641069,Trispoke managed services,2025-04-07T09:52:02.8960860+00:00,7357460545862641069
Business Development Leader,Canada," Business Development Leader 
 Southwestern, ON Territory 
 HYBRID REMOTE OPPORTUNITY 
 C$90,000 to C120,000 + Bonus + Full Benefits 
 Our company is currently looking for a Business Development Leader in the Southwestern Ontario region to deliver profitable growth....",,gethired.onesourcetechnical.com,,https://jooble.org/jdp/3605734997811974553,One Source Technical,2025-04-02T00:00:00.0000000,3605734997811974553
Shift Lead,Canada,"&nbsp;...you. 
 By applying to this job, you agree to receive periodic text messages from this employer and Homebase about your pending job application. Opt out anytime. Msg & <b>data </b>rates may apply. 
 Powered by  Homebase  . Free employee scheduling, time clock and hiring tools.",$17.2 per hour,joinhomebase.com,,https://jooble.org/jdp/-239151356443462083,Aunty's Kitchen,2025-04-04T21:30:48.4630000,-239151356443462083
"Leader, Marché - Ventes (région Montérégie Est)",Canada," À propos de nous!
Faisant partie de la plus grande entreprise de boulangerie au monde, Bimbo Canada est un chef de file de la production et de la distribution de pains emballés, de produits de boulangerie frais et de collations. Nous produisons et distribuons plus de ...",,catsone.com,,https://jooble.org/jdp/-1307714305044955919,Bimbo Canada,2025-04-04T00:00:00.0000000,-1307714305044955919
